,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation
64,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block5783_input.json,720.0,720.0,True,False,812,92.0,1.76,PUSH1 0 DUP1 DUP1 PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 6 SLOAD AND CALLER ,14,8.0,3,3,True,8,0.5714285714285714,1.0
65,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block11034.4_input.json,31.0,31.0,True,False,31,0.0,2.192,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
66,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block8371.0_input.json,724.0,724.0,True,False,817,93.0,1.932,DUP1 PUSH20 1461501637330902918203684832716283019655932542975 AND PUSH1 3 SLOAD PUSH32 115792089237316195423570985007226406215939081747436879206741300988257197096960 AND OR PUSH1 3 ,15,9.0,4,3,True,9,0.6,1.0
67,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block12243.4_input.json,31.0,31.0,True,False,31,0.0,2.112,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
68,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block6805.0_input.json,1424.0,1424.0,True,False,1603,179.0,1.76,PUSH1 0 SLOAD PUSH32 115792089237316195423570985007226406215939081747436879206741300988257197096960 AND PUSH20 1461501637330902918203684832716283019655932542975 PUSH1 1 SLOAD AND OR PUSH1 0 ,21,10.0,5,4,True,10,0.4761904761904762,1.0
69,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block7672.5_input.json,31.0,31.0,True,False,31,0.0,2.324,SWAP1 PUSH1 64 MLOAD SWAP3 POP POP PUSH1 64 ADD SUB PUSH1 64 MLOAD ,11,11.0,3,1,True,8,0.7272727272727273,0.7272727272727273
70,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block11828_input.json,35.0,35.0,True,False,37,2.0,38.416,PUSH1 148 SWAP12 PUSH1 2 ADD SWAP12 DUP13 CALLDATALOAD PUSH1 0 BYTE SWAP3 POP DUP3 ,13,12.0,3,3,True,9,0.6923076923076923,0.75
71,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block6658.5_input.json,31.0,31.0,True,False,31,0.0,2.1,SWAP1 PUSH1 64 MLOAD SWAP3 POP POP PUSH1 64 ADD SUB PUSH1 64 MLOAD ,11,11.0,3,1,True,8,0.7272727272727273,0.7272727272727273
72,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block6992.5_input.json,31.0,31.0,True,False,31,0.0,2.168,SWAP1 PUSH1 64 MLOAD SWAP3 POP POP PUSH1 64 ADD SUB PUSH1 64 MLOAD ,11,11.0,3,1,True,8,0.7272727272727273,0.7272727272727273
73,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block4016.4_input.json,31.0,31.0,True,False,31,0.0,2.08,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
74,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block5028_input.json,42.0,42.0,True,False,70,28.0,9.22,SWAP2 POP PUSH5 1099511627775 DUP7 AND BLOCKHASH DUP2 SWAP4 POP ,17,9.0,2,1,True,7,0.4117647058823529,0.7777777777777778
75,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block3396.4_input.json,31.0,31.0,True,False,31,0.0,2.556,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
76,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block1285.1_input.json,31.0,31.0,True,False,31,0.0,2.756,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
77,0x9e9801bace260f58407c15e6e515c45918756e0f_WorldUnitedCoinsToken_block446.1_input.json,31.0,31.0,True,False,31,0.0,2.3280000000000003,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
